Z,particle_id,thickness_cm,N_layers,seed,unused,energy_MeV,N_particles
32,1,0.0005,1000,4,0,1.540000e+00,1000000
32,1,0.0005,1000,5,0,1.540000e+00,1000000
32,1,0.0005,1000,6,0,1.540000e+00,1000000
32,1,0.0005,1000,7,0,1.540000e+00,1000000
32,1,0.0005,1000,8,0,1.540000e+00,1000000
32,1,0.0005,1000,9,0,1.540000e+00,1000000
32,1,0.0005,1000,10,0,1.540000e+00,1000000
32,1,0.0005,1000,1,0,3.300000e+00,1000000
32,1,0.0005,1000,2,0,3.300000e+00,1000000
32,1,0.0005,1000,3,0,3.300000e+00,1000000
32,1,0.0005,1000,4,0,3.300000e+00,1000000
32,1,0.0005,1000,5,0,3.300000e+00,1000000
32,1,0.0005,1000,6,0,3.300000e+00,1000000
32,1,0.0005,1000,7,0,3.300000e+00,1000000
32,1,0.0005,1000,8,0,3.300000e+00,1000000
32,1,0.0005,1000,9,0,3.300000e+00,1000000
32,1,0.0005,1000,10,0,3.300000e+00,1000000
32,1,0.0005,1000,1,0,2.200000e+00,1000000
32,1,0.0005,1000,2,0,2.200000e+00,1000000
32,1,0.0005,1000,3,0,2.200000e+00,1000000
32,1,0.0005,1000,4,0,2.200000e+00,1000000
32,1,0.0005,1000,5,0,2.200000e+00,1000000
32,1,0.0005,1000,6,0,2.200000e+00,1000000
32,1,0.0005,1000,7,0,2.200000e+00,1000000
32,1,0.0005,1000,8,0,2.200000e+00,1000000
32,1,0.0005,1000,9,0,2.200000e+00,1000000
32,1,0.0005,1000,10,0,2.200000e+00,1000000
32,1,0.0005,1000,1,0,2.720000e+00,1000000
32,1,0.0005,1000,2,0,2.720000e+00,1000000
32,1,0.0005,1000,3,0,2.720000e+00,1000000
32,1,0.0005,1000,4,0,2.720000e+00,1000000
32,1,0.0005,1000,5,0,2.720000e+00,1000000
32,1,0.0005,1000,6,0,2.720000e+00,1000000
32,1,0.0005,1000,7,0,2.720000e+00,1000000
32,1,0.0005,1000,8,0,2.720000e+00,1000000
32,1,0.0005,1000,9,0,2.720000e+00,1000000
32,1,0.0005,1000,10,0,2.720000e+00,1000000
32,1,0.0005,1000,1,0,4.000000e+00,1000000
32,1,0.0005,1000,2,0,4.000000e+00,1000000
32,1,0.0005,1000,3,0,4.000000e+00,1000000
32,1,0.0005,1000,4,0,4.000000e+00,1000000
32,1,0.0005,1000,5,0,4.000000e+00,1000000
32,1,0.0005,1000,6,0,4.000000e+00,1000000
32,1,0.0005,1000,7,0,4.000000e+00,1000000
32,1,0.0005,1000,8,0,4.000000e+00,1000000
32,1,0.0005,1000,9,0,4.000000e+00,1000000
32,1,0.0005,1000,10,0,4.000000e+00,1000000
